date,strategy_net,benchmark_net
2018-05-01,1.0,1.122039924641817
2018-05-02,1.0,1.1157901463635773
2018-05-03,1.0,1.1116838888030387
2018-05-04,1.0,1.127295238245739
2018-05-07,1.0,1.1258876782992258
2018-05-08,1.0,1.116910519517508
2018-05-09,1.0,1.1166605137509493
2018-05-10,1.0,1.1104233587861359
2018-05-11,1.0,1.1132530380350243
2018-05-14,1.0,1.1220571882157429
2018-05-15,1.0,1.1162300393174671
2018-05-16,1.0,1.110177007201048
2018-05-17,1.0,1.102705097162318
2018-05-18,1.0,1.099982126491714
2018-05-21,1.0,1.1046651395142915
2018-05-22,1.0,1.113518917391552
2018-05-23,1.0,1.1296954494342615
2018-05-24,1.0,1.1610974949155008
2018-05-25,1.0,1.1480107021883754
2018-05-28,1.0,1.152290417152222
2018-05-29,1.0,1.1581974260971777
2018-05-30,1.0,1.160761973674607
2018-05-31,1.0,1.159262526344526
2018-06-01,1.0,1.1589526114595168
2018-06-04,1.0,1.1448538075666943
2018-06-05,1.0,1.1452114581923218
2018-06-06,1.0,1.1579238812481543
2018-06-07,1.0,1.178553106100766
2018-06-08,1.0,1.1755627686853838
2018-06-11,1.0,1.1665094011376536
2018-06-12,1.0,1.1534070971656634
2018-06-13,1.0,1.1594193902062433
2018-06-14,1.0,1.15378997949319
2018-06-15,1.0,1.1438061561302093
2018-06-18,1.0,1.1391617407199526
2018-06-19,1.0,1.1560965372922893
2018-06-20,1.0,1.1624265789760455
2018-06-21,1.0,1.1573608147340342
2018-06-22,1.0,1.1542312250620261
2018-06-25,1.0,1.1653665038850667
2018-06-26,1.0,1.17213524699871
2018-06-27,1.0,1.1839991619984718
2018-06-28,1.0,1.190604908710856
2018-06-29,1.0,1.1960104722033442
2018-07-02,1.0,1.1877889184405073
2018-07-03,1.0,1.1970015097000926
2018-07-04,1.0,1.2023845306741516
2018-07-05,1.0,1.197153278331822
2018-07-06,1.0,1.191203609912907
2018-07-09,1.0,1.1939636556627888
2018-07-10,1.0,1.2120347626012649
2018-07-11,1.0,1.201750956160283
2018-07-12,1.0,1.2132186864663461
2018-07-13,1.0,1.2086437190887869
2018-07-16,1.0,1.2181449729866638
2018-07-17,1.0,1.2166227398993479
2018-07-18,1.0,1.2318940694708678
2018-07-19,1.0,1.2313061273193928
2018-07-20,1.0,1.229179527704703
2018-07-23,1.0,1.244521427449933
2018-07-24,1.0,1.241360581238305
2018-07-25,1.0,1.2626835507099454
2018-07-26,1.0,1.2556224880615199
2018-07-27,1.0,1.2461828628124563
2018-07-30,1.0,1.2406212872900984
2018-07-31,1.0,1.224336630492055
2018-08-01,1.0,1.2177809933128723
2018-08-02,1.0,1.2152687410018812
2018-08-03,1.0,1.2372991154970263
2018-08-06,1.0,1.2445147402123278
2018-08-07,1.0,1.251184815326217
2018-08-08,1.0,1.2622380146358179
2018-08-09,1.0,1.2874828545135428
2018-08-10,1.0,1.2829721801241063
2018-08-13,1.0,1.2821861447356164
2018-08-14,1.0,1.2655156522180562
2018-08-15,1.0,1.2789655775990696
2018-08-16,1.0,1.260430413475201
2018-08-17,1.0,1.2620274881370426
2018-08-20,1.0,1.2500473832035195
2018-08-21,1.0,1.2628603575555954
2018-08-22,1.0,1.2598527170969835
2018-08-23,1.0,1.264405210715845
2018-08-24,1.0,1.2606497852376521
2018-08-27,1.0,1.2625116975373891
2018-08-28,1.0,1.258947274029851
2018-08-29,1.0,1.2544164319313893
2018-08-30,1.0,1.2560525100997975
2018-08-31,1.0,1.2568323694816876
2018-09-03,1.0,1.2631191617041913
2018-09-04,1.0,1.2595605534572814
2018-09-05,1.0,1.250800805682543
2018-09-06,1.0,1.2441964205815221
2018-09-07,1.0,1.2652597606999334
2018-09-10,1.0,1.2688344914936398
2018-09-11,1.0,1.2691112095414943
2018-09-12,1.0,1.279508678030854
2018-09-13,1.0,1.2827286139756564
2018-09-14,1.0,1.2891924452255306
2018-09-17,1.0,1.2960875605293134
2018-09-18,1.0,1.3073298615429803
2018-09-19,1.0,1.3423495231789078
2018-09-20,1.0,1.3355132362811015
2018-09-21,1.0,1.3354636842611045
2018-09-24,1.0,1.330047144441766
2018-09-25,1.0,1.3504177468710474
2018-09-26,1.0,1.3354205111182311
2018-09-27,1.0,1.349840703879591
2018-09-28,1.0,1.3190817443148484
2018-10-01,1.0,1.3518265692121691
2018-10-02,1.0,1.3267855478759272
2018-10-03,1.0,1.327371873919443
2018-10-04,1.0,1.3316406135534677
2018-10-05,1.0,1.3338031834898176
2018-10-08,1.0,1.3314013797638315
2018-10-09,1.0,1.3302421068711063
2018-10-10,1.0,1.3205480806113112
2018-10-11,1.0,1.309078009174419
2018-10-12,1.0,1.2976873634370822
2018-10-15,1.0,1.2977201850252547
2018-10-16,1.0,1.2813023683017668
2018-10-17,1.0,1.2837617615205534
2018-10-18,1.0,1.2792137783788862
2018-10-19,1.0,1.2741826213706562
2018-10-22,1.0,1.2656087192114747
2018-10-23,1.0,1.267093344583678
2018-10-24,1.0,1.2955726444580857
2018-10-25,1.0,1.3105053484439617
2018-10-26,1.0,1.3149978070488135
2018-10-29,1.0,1.29146678630537
2018-10-30,1.0,1.2869546152564764
2018-10-31,1.0,1.2933087954278346
2018-11-01,1.0,1.2923879475364244
2018-11-02,1.0,1.2963998859254318
2018-11-05,1.0,1.2871624644438318
2018-11-06,1.0,1.3024891359446646
2018-11-07,1.0,1.2790921791994376
2018-11-08,1.0,1.2823923707149667
2018-11-09,1.0,1.2889316740048837
2018-11-12,1.0,1.2775142763620153
2018-11-13,1.0,1.2782773791038728
2018-11-14,1.0,1.2773823179431643
2018-11-15,1.0,1.2940308444527073
2018-11-16,1.0,1.312343795050878
2018-11-19,1.0,1.316833750241349
2018-11-20,1.0,1.3267339221692924
2018-11-21,1.0,1.3092230564210026
2018-11-22,1.0,1.3179588607327974
2018-11-23,1.0,1.3193904296493595
2018-11-26,1.0,1.3069557404232537
2018-11-27,1.0,1.3032933626398688
2018-11-28,1.0,1.2959834353473592
2018-11-29,1.0,1.2881757871536237
2018-11-30,1.0,1.2965817157636887
2018-12-03,1.0,1.3054243308157043
2018-12-04,1.0,1.3089081691206554
2018-12-05,1.0,1.3074495053755715
2018-12-06,1.0,1.3169330060297528
2018-12-07,1.0,1.3063432286994028
2018-12-10,1.0,1.3200056721528142
2018-12-11,1.0,1.3262419319076906
2018-12-12,1.0,1.32449201744624
2018-12-13,1.0,1.3118456755403984
2018-12-14,1.0,1.320909020078641
2018-12-17,1.0,1.3507767799037544
2018-12-18,1.0,1.3498005424348254
2018-12-19,1.0,1.3408852618016782
2018-12-20,1.0,1.36269056104881
2018-12-21,1.0,1.3584494106404184
2018-12-24,1.0,1.371831157935375
2018-12-25,1.0,1.3753214263042957
2018-12-26,1.0,1.3698244121472418
2018-12-27,1.0,1.3659000486945556
2018-12-28,1.0,1.3575535518881978
2018-12-31,1.0,1.3546340235892576
2019-01-01,1.0,1.3327128499890897
2019-01-02,1.0,1.3459766720795023
2019-01-03,1.0,1.33057775790451
2019-01-04,1.0,1.330055133191825
2019-01-07,1.0,1.3462746426971468
2019-01-08,1.0,1.356339057032092
2019-01-09,1.0,1.373294452282198
2019-01-10,1.0,1.371103961448079
2019-01-11,1.0,1.3745908091420225
2019-01-14,1.0,1.3652316586626074
2019-01-15,1.0,1.3839469681471563
2019-01-16,1.0,1.3745845291416166
2019-01-17,1.0,1.3707761239737413
2019-01-18,1.0,1.3905805381185685
2019-01-21,1.0,1.3856574904965344
2019-01-22,1.0,1.3875065359673706
2019-01-23,1.0,1.387129878536331
2019-01-24,1.0,1.4006939721553748
2019-01-25,1.0,1.4013888111137198
2019-01-28,1.0,1.413195287572198
2019-01-29,1.0,1.3936474676871118
2019-01-30,1.0,1.4162955120887915
2019-01-31,0.999,1.4371668507897466
2019-02-01,1.002062052133828,1.4434249224950528
2019-02-04,1.0016138380650257,1.435105881661232
2019-02-05,1.0003337431205153,1.4640758189046839
2019-02-06,1.0036359283409135,1.436031126756299
2019-02-07,1.0032146770408557,1.435461526039578
2019-02-08,0.9992306276161927,1.4731392457602266
2019-02-11,0.9972781816675002,1.4700460793602523
2019-02-12,0.9912284535892962,1.4652074043960843
2019-02-13,0.990688244933242,1.4687187023947976
2019-02-14,0.9939716145371918,1.473032219537244
2019-02-15,0.9943529899685306,1.4783732948769126
2019-02-18,0.9995167769268045,1.4945697693822968
2019-02-19,0.9998375754841664,1.500238159284272
2019-02-20,1.0002396982499673,1.5165574275005589
2019-02-21,1.0067396703647657,1.512386518114558
2019-02-22,1.0102251442375274,1.5131412275185778
2019-02-25,1.009976274889823,1.4937115174033857
2019-02-26,1.0108808371902538,1.4748704687251242
2019-02-27,1.011977892042931,1.4845566807332784
2019-02-28,1.013781543370555,1.4399579842489065
2019-03-01,1.0150819417456438,1.4479881009425506
2019-03-04,1.0135408237799979,1.4482882099953933
2019-03-05,1.012218491402247,1.4394226721345098
2019-03-06,1.013981018764621,1.4441054062240775
2019-03-07,1.012318145781819,1.450338906112868
2019-03-08,1.0115978442731715,1.4459312279204377
2019-03-11,1.0120330247487188,1.446749955253941
2019-03-12,1.0098690652141737,1.4233500522396774
2019-03-13,1.0126241775497056,1.4263421431461014
2019-03-14,1.0128937579106723,1.414165675721219
2019-03-15,1.0133273756144126,1.4161643009348488
2019-03-18,1.0189926940122727,1.416925127703518
2019-03-19,1.0200928737489647,1.4012510830050273
2019-03-20,1.0206268398255545,1.4337022738705332
2019-03-21,1.0209305454743853,1.453929865843882
2019-03-22,1.0224153871032886,1.4627424248645138
2019-03-25,1.0214219724668951,1.4389144348854956
2019-03-26,1.0191304255973372,1.4217369145412542
2019-03-27,1.0194634496776052,1.4200864729739875
2019-03-28,1.0248717494603565,1.4073936463192909
2019-03-29,1.0237888019901358,1.4246840532973426
2019-04-01,1.0231764586097603,1.4293387979138716
2019-04-02,1.0207946977251428,1.4140541287406
2019-04-03,1.0214361584730092,1.405321135757576
2019-04-04,1.0156085904667842,1.4377050617794773
2019-04-05,1.0171292056255017,1.4435362248518993
2019-04-08,1.0134449838377844,1.4490938349852052
2019-04-09,1.0161720509642038,1.4779210778637697
2019-04-10,1.0158058325537507,1.4869550760458907
2019-04-11,1.0161072624938963,1.4758338266097855
2019-04-12,1.016926190539899,1.4795738999693826
2019-04-15,1.0153879401037276,1.5188863581511123
2019-04-16,1.0180118303800056,1.490529694467603
2019-04-17,1.016054777831107,1.4649682384185159
2019-04-18,1.0213455467186243,1.4482059781735175
2019-04-19,1.0182863614289392,1.4358974470822343
2019-04-22,1.0230509611014154,1.438419445053569
2019-04-23,1.0193383444988278,1.4432107886659986
2019-04-24,1.0185169839800234,1.4552388521264317
2019-04-25,1.017976566354881,1.468196199240747
2019-04-26,1.0199045101405984,1.4908037041139455
2019-04-29,1.0259660942106832,1.4696964873184828
2019-04-30,1.0293155520835457,1.4476422811086629
2019-05-01,1.0326745749817505,1.4661220759369675
2019-05-02,1.0260449339533204,1.4729053638476914
2019-05-03,1.0210449078852657,1.4575672576321455
2019-05-06,1.0216132970688174,1.4424749010281717
2019-05-07,1.02222425560258,1.4542463731736914
2019-05-08,1.0226973652212084,1.4603687766212676
2019-05-09,1.0205106987369201,1.473400471049842
2019-05-10,1.0144510487026044,1.450997624478105
2019-05-13,1.0146565322976817,1.4600144556248384
2019-05-14,1.0143231300582847,1.4776085973132007
2019-05-15,1.0182359740816649,1.4756986882564442
2019-05-16,1.0148212874034719,1.4654178290346305
2019-05-17,1.017174486209849,1.4607590276599627
2019-05-20,1.0134222938199817,1.4592273402176548
2019-05-21,1.0107753616567026,1.4687770179509443
2019-05-22,1.0105562069922527,1.4606597452009504
2019-05-23,1.013658365197348,1.4541513747660613
2019-05-24,1.0141652911977972,1.4594628219883319
2019-05-27,1.021757353264556,1.4497214762053017
2019-05-28,1.0203972646481385,1.459614525055896
2019-05-29,1.022640469148253,1.4750475675960013
2019-05-30,1.0229109697288965,1.4792889259129467
2019-05-31,1.019063160925169,1.491608159328968
2019-06-03,1.0177962344457692,1.4739442812530865
2019-06-04,1.021397039964832,1.469445387263088
2019-06-05,1.015034484706233,1.4917879136676349
2019-06-06,1.0163031650150038,1.5051957282684143
2019-06-07,1.0185235134641604,1.5171230251428107
2019-06-10,1.0210926003541032,1.5347116732762351
2019-06-11,1.021528667482671,1.5406648078544354
2019-06-12,1.0265850445621354,1.549359340738964
2019-06-13,1.0227093014519497,1.5339791423192644
2019-06-14,1.019889912853722,1.5376205414159676
2019-06-17,1.019386537508543,1.5170249318784015
2019-06-18,1.021956711682163,1.4680220136329758
2019-06-19,1.020146073501551,1.4621118925996481
2019-06-20,1.02224832715972,1.4427650951252662
2019-06-21,1.0193790976541157,1.4459204088787194
2019-06-24,1.0175064900147792,1.463582839827909
2019-06-25,1.0146457762227548,1.4658160838411094
2019-06-26,1.0116193690530229,1.4824590730082383
2019-06-27,1.0094033962101114,1.5059312454977503
2019-06-28,1.007604679346596,1.4902560039315385
2019-07-01,1.007735468819683,1.498217283394114
2019-07-02,1.0106112125516724,1.5209259400842075
2019-07-03,1.011703103109107,1.534396793191846
2019-07-04,1.0094015935627265,1.5605335759783165
2019-07-05,1.0126657718931513,1.5795480053767612
2019-07-08,1.0089689498787133,1.5704377091599266
2019-07-09,1.0088682834648715,1.5753398190670977
2019-07-10,1.0088346031798343,1.5736087900832787
2019-07-11,1.0147721522965676,1.5601695394324766
2019-07-12,1.0131650344526288,1.5458504000309814
2019-07-15,1.0102362215901666,1.498388939292478
2019-07-16,1.0136637433463669,1.497109587785958
2019-07-17,1.015070579204131,1.5186596837875255
2019-07-18,1.0145818788743168,1.525541939435363
2019-07-19,1.0143238648669097,1.5035994626785487
2019-07-22,1.01789899946506,1.503201058675133
2019-07-23,1.0214198161771126,1.4907850899306003
2019-07-24,1.018705720455105,1.5039742582014968
2019-07-25,1.0133385830978345,1.4871155347367015
2019-07-26,1.010392065696255,1.5145903346851652
2019-07-29,1.0039382548504738,1.5100777280642481
2019-07-30,1.0067960459368526,1.5140742799343825
2019-07-31,1.0056580065212188,1.5388590684142676
2019-08-01,1.0056189270575,1.5678069096537899
2019-08-02,0.9998863289055231,1.576956379025236
2019-08-05,0.996638407535289,1.587771204167489
2019-08-06,0.998259931459832,1.5866194456373302
2019-08-07,0.9991051184477714,1.5751380717878902
2019-08-08,1.0000570221821612,1.5729004807671327
2019-08-09,0.9989078637475005,1.5843126774399725
2019-08-12,1.0045931213525556,1.5517486327867962
2019-08-13,1.0035428311603156,1.5472575226485277
2019-08-14,1.002585161975172,1.5409719464247977
2019-08-15,1.001391968569334,1.5329213516360238
2019-08-16,1.0034294758220264,1.5238123547559956
2019-08-19,1.0106980079714767,1.5124366439230919
2019-08-20,1.0049660588230938,1.5287157494253676
2019-08-21,1.0069804723544868,1.4988809020382727
2019-08-22,1.0036776453136096,1.4941075286898293
2019-08-23,1.006089537473495,1.4964168857405502
2019-08-26,1.0061207818134341,1.4979156534415614
2019-08-27,1.0055000889800683,1.490654344573099
2019-08-28,1.0045723647886764,1.4881739532805414
2019-08-29,1.0032642592122512,1.4738048840197022
2019-08-30,1.000046493293912,1.4565473274914953
2019-09-02,0.9994443026096108,1.432977612433536
2019-09-03,0.9970862556353727,1.4131490268570035
2019-09-04,0.9999097517716199,1.430902699040182
2019-09-05,0.9987443913986854,1.4641073340202522
2019-09-06,1.0005713289821219,1.4713862769819988
2019-09-09,1.0048533470911565,1.4869527020375555
2019-09-10,1.0064053667528503,1.5029487043436662
2019-09-11,1.0079769568246288,1.476040493892058
2019-09-12,1.00862601195881,1.461008938313385
2019-09-13,1.008696690364984,1.4540429272806719
2019-09-16,1.0085201936402435,1.4398107919235263
2019-09-17,1.0098493190894349,1.442433483312491
2019-09-18,1.0062972657593192,1.4447503047943582
2019-09-19,1.007384887466708,1.4380858762203008
2019-09-20,1.010037989142662,1.4373149885554917
2019-09-23,1.0070123092782528,1.427415475087622
2019-09-24,1.0088267561347986,1.430753132124136
2019-09-25,1.0057672135668794,1.4329314374080293
2019-09-26,1.0046887346503843,1.4472080012072885
2019-09-27,1.001324335535003,1.4253201795991937
2019-09-30,1.0035263597239696,1.41535995193991
2019-10-01,1.0006402930098384,1.395874479049987
2019-10-02,1.0003543138203355,1.3702453577022593
2019-10-03,0.998097937811538,1.3534063253563868
2019-10-04,0.9944442500998144,1.3529578411125147
2019-10-07,0.9924499266396628,1.3739761277434113
2019-10-08,0.9957094025061622,1.374018903004015
2019-10-09,0.997216121249267,1.3730080005000693
2019-10-10,0.9997355181183699,1.3834689974499852
2019-10-11,1.0047889977028215,1.395228625981097
2019-10-14,1.0055670256500564,1.409262288421509
2019-10-15,0.9994783991495659,1.420677085474779
2019-10-16,0.9968220481013169,1.4234544668355125
2019-10-17,0.9947287509604623,1.4247736150851587
2019-10-18,0.9986876157953464,1.4261490251164277
2019-10-21,0.9974355842396119,1.40543912421679
2019-10-22,0.9991305186585686,1.4178519633833324
2019-10-23,0.9941790384806541,1.3920256698927322
2019-10-24,0.9882175778600911,1.3781349852880818
2019-10-25,0.9941748868129535,1.393001307747916
2019-10-28,0.9927788926619276,1.3871882785967444
2019-10-29,0.9929931890225296,1.3655399052227164
2019-10-30,0.9968797324636067,1.3425571407854935
2019-10-31,0.9975915985122521,1.3246284405748074
2019-11-01,0.9939406397972735,1.3193226111528735
2019-11-04,0.9952080838886073,1.2923304898183687
2019-11-05,0.995266343081911,1.2898847603063612
2019-11-06,0.9932248726189561,1.275995331364387
2019-11-07,0.9911097300854184,1.2599652594324233
2019-11-08,0.9940614145251426,1.2565726104771675
2019-11-11,0.9918070153537639,1.260510870901253
2019-11-12,0.9928220537172575,1.2603819661598594
2019-11-13,0.9949036872647203,1.2616748212247466
2019-11-14,0.9965442701535189,1.2516621267181198
2019-11-15,0.9985055505331653,1.2392235864813246
2019-11-18,0.9940665575841887,1.24002052598167
2019-11-19,0.9883433785565742,1.2529228167401278
2019-11-20,0.9915151107322846,1.2656824670945468
2019-11-21,0.9868409685178097,1.266146979338198
2019-11-22,0.9856962437718972,1.2618447926365304
2019-11-25,0.9817407211138152,1.255184842371818
2019-11-26,0.9835177150625464,1.253761855335316
2019-11-27,0.9829843992056202,1.2676102232160524
2019-11-28,0.9814135788190832,1.2778877329777836
2019-11-29,0.9832036797805707,1.2844252584654816
2019-12-02,0.9897302456583772,1.271571339983368
2019-12-03,0.9911389880015011,1.2735465380717155
2019-12-04,0.9923546925706948,1.2607712888291815
2019-12-05,0.991151040200806,1.250483373374228
2019-12-06,0.9921899022426094,1.2356155220967606
2019-12-09,0.9956709972027319,1.245968743198403
2019-12-10,0.9954101532534743,1.2230615378776821
2019-12-11,0.9977355874480575,1.2222033408275819
2019-12-12,0.9955346848036688,1.1936395659997867
2019-12-13,0.9946896715854254,1.1986901291158125
2019-12-16,0.9902156800248237,1.2021354325414042
2019-12-17,0.9930424207897138,1.2153944436367197
2019-12-18,0.9984909508962662,1.2466981140274693
2019-12-19,0.9979112841143627,1.2518254122783723
2019-12-20,0.9968948360011092,1.2625166587774064
2019-12-23,0.997894716039364,1.2802392064655685
2019-12-24,1.0007258145468505,1.2680662263732074
2019-12-25,0.9963307332060257,1.2893025132267701
2019-12-26,0.9968422690973435,1.2953896994444274
2019-12-27,0.9928070154558533,1.2994488595411071
2019-12-30,0.9944836482979816,1.2977560034446045
2019-12-31,0.9946338419462847,1.3184548806752514
2020-01-01,0.9922472353470183,1.329073647905894
2020-01-02,0.991580157051279,1.3244258348745084
2020-01-03,0.9923908730138501,1.3124670426256584
2020-01-06,0.9921075684266598,1.3323174981523458
2020-01-07,0.9932538731079648,1.3243923134964248
2020-01-08,0.995470679343364,1.3170144147060425
2020-01-09,0.99560824494811,1.3158884186514967
2020-01-10,0.9985850574189126,1.3051815835147644
2020-01-13,0.9984491568789148,1.2997165733943932
2020-01-14,0.9984695446027922,1.301197763182602
2020-01-15,0.9986559114138436,1.3051262075692955
2020-01-16,0.9997443518723564,1.2810723892401112
2020-01-17,0.9986422600271593,1.279529155200291
2020-01-20,0.9981505335002124,1.263334551920667
2020-01-21,0.9959692384494909,1.2596653413300931
2020-01-22,0.9928582948808397,1.2627714080417707
2020-01-23,0.9947758836046923,1.294399518850807
2020-01-24,0.9930050758716984,1.2901313394132379
2020-01-27,0.9905849782035729,1.2598743325178812
2020-01-28,0.9927993939051298,1.270497435498225
2020-01-29,0.9965625913085866,1.3057985354516197
2020-01-30,0.9990297635013804,1.308774622625703
2020-01-31,0.997341628547497,1.307690886965895
2020-02-03,0.9954567815494157,1.2943364823207124
2020-02-04,0.9980998704806266,1.3040804982766454
2020-02-05,1.0000010140025026,1.3240442439810831
2020-02-06,1.0018245411969182,1.3440850100652924
2020-02-07,1.0022103875469255,1.3255689151357095
2020-02-10,1.0043940083080927,1.3194696878126075
2020-02-11,1.005529035192561,1.309982714969
2020-02-12,1.0038656982444414,1.3115343688573284
2020-02-13,1.0020666001052712,1.2982023148886985
2020-02-14,1.0014813752835234,1.3056171181520917
2020-02-17,1.001468168141563,1.2715765267534047
2020-02-18,1.0022987940141996,1.2593268499573462
2020-02-19,1.0003705730555115,1.2623572929098097
2020-02-20,1.004086756074326,1.2806568418726487
2020-02-21,1.006306581543121,1.2968711094087162
2020-02-24,1.004871089713169,1.3027894945270877
2020-02-25,1.0022999016481617,1.3156634451992213
2020-02-26,1.0049294420260064,1.3203962019084867
2020-02-27,1.0029075896626076,1.315636372718486
2020-02-28,0.9993364912615939,1.3230833727853526
2020-03-02,0.9987765756114775,1.3197356533083155
2020-03-03,0.9989743664474734,1.325009410966424
2020-03-04,0.9963934142844589,1.3184141436951669
2020-03-05,0.9898500752815008,1.3113383320723377
2020-03-06,0.9888709179313858,1.3112410110212176
2020-03-09,0.9861714636171747,1.3071389759689434
2020-03-10,0.9845290076014824,1.3143684532209758
2020-03-11,0.9810268886101591,1.3279921746658772
2020-03-12,0.9840131322813336,1.3207588674060895
2020-03-13,0.9868089889167799,1.3074975886188702
2020-03-16,0.9849536271945155,1.3286136602897363
2020-03-17,0.9846649586359235,1.3290356715403482
2020-03-18,0.9835203787567215,1.3466254769615669
2020-03-19,0.9812402419078992,1.3385549653523579
2020-03-20,0.9816081536234486,1.3453745543327507
2020-03-23,0.977033147081971,1.3310835581774307
2020-03-24,0.9722285518730905,1.3129230037162785
2020-03-25,0.9706840858420058,1.3259138692872123
2020-03-26,0.9706872618024547,1.3172897798635617
2020-03-27,0.9670624231645433,1.3219151993252916
2020-03-30,0.9627394846975357,1.3330705376890357
2020-03-31,0.9623863001241293,1.3011015956100018
2020-04-01,0.9635543769299734,1.2702450250844326
2020-04-02,0.9632170919471382,1.2766138829008868
2020-04-03,0.9656539799080918,1.274176470295455
2020-04-06,0.9650880893842168,1.2806210251546752
2020-04-07,0.9659413170987574,1.2645480021549178
2020-04-08,0.9662741969582741,1.271611552271788
2020-04-09,0.96379534642509,1.2824314322235626
2020-04-10,0.9659202123485727,1.279549195114622
2020-04-13,0.9635713742800609,1.268315912328672
2020-04-14,0.9595131680257597,1.2792591283115775
2020-04-15,0.9573608258257863,1.2863191415812565
2020-04-16,0.9520204968226802,1.2723736653919655
2020-04-17,0.953020139026409,1.3009800581408828
2020-04-20,0.9530174287153599,1.3140469948378515
2020-04-21,0.9567437340817189,1.3401956238120318
2020-04-22,0.9598391963448252,1.3538484196137854
2020-04-23,0.9620888078291111,1.3502819827343944
2020-04-24,0.9613606806618605,1.339817384746895
2020-04-27,0.9610125083808347,1.335144032294745
2020-04-28,0.9598288603329961,1.3320176332130038
2020-04-29,0.9631835980010882,1.3478868202217227
2020-04-30,0.964393338832066,1.3355140961301657
2020-05-01,0.9664075331593196,1.3752277230914416
2020-05-04,0.9647954495943238,1.384176132260694
2020-05-05,0.9607893211422893,1.3948513617539426
2020-05-06,0.9600532711390883,1.4140619625423403
2020-05-07,0.9596732815327528,1.4403470392922324
2020-05-08,0.960584589531152,1.4499980687519125
2020-05-11,0.961311915652382,1.4537832205881105
2020-05-12,0.9634874977537948,1.4730616796326552
2020-05-13,0.9647856987425675,1.4654131682210245
2020-05-14,0.9652434513859378,1.4505152669178456
2020-05-15,0.9665588145332177,1.4736430042263362
2020-05-18,0.9698324773971017,1.4645396115509894
2020-05-19,0.9720069518822371,1.4632816610594142
2020-05-20,0.9708866745121154,1.4574808197073035
2020-05-21,0.9680909411567158,1.458900477552393
2020-05-22,0.9713554668989045,1.4299398699582733
2020-05-25,0.9725748825347333,1.4583048811201984
2020-05-26,0.9712541623371637,1.4595161736890954
2020-05-27,0.9714037427172756,1.4616372293251034
